,date,2772803,2772804,2772805,2772806,2772807,2772808,2772809,2772810,2772811,2772812,2772813,2772814,2772815,2772816,2772817,2772818,2772819,2772820,2772821,2772822,2772859,2772860,2772861,2772862,2772863,2772864,2772865,2772866,2772867,2772868,2772869,2772870,2772871,2772872,2772873,2772874,2772875,2772876,2772877,2772878,2772879,2772914,2772915,2772916,2772917,2772918,2772919,2772920,2772921,2772922,2772923,2772924,2772925,2772926,2772927,2772928,2772929,2772930,2772931,2772932,2772933,2772934,2772980,2772981,2772982
246,2021-07-07,90.0,90.0,90.0,0.0,-99.0,-99.0,42.0,0.0,0.0,23.0,13.6,-246.66666666666666,-129.6,62.0,-100.0,0.0,43.0,38.0,-4.0,1.0,55.0,1.0,16.0,63.0,0.0,0.0,198.0,160.0,40.0,33.0,11.9,42.0,40.0,82.0,104.0,62.0,17.0,29.0,77.0,59.0,42.0,77.0,3.0,79.0,1.0,1.0,-24.0,-1.0,4.0,76.0,251.5,65.0,-28.0,36.5,40.0,85.0,85.0,40.0,38.0,40.0,40.0,1.0,1.0,86.66666666666667,42.0
247,2021-07-08,53.0,53.0,53.0,-74.0,-200.0,-200.0,-200.0,0.0,0.0,76.0,20.8,128.0,175.875,0.0,30.0,-63.0,39.0,42.0,-2.0,4.0,56.0,4.0,56.0,0.0,0.0,0.0,-13.0,-119.0,0.0,0.0,31.4,0.0,0.0,0.0,51.0,0.0,0.0,0.0,78.0,59.0,39.0,78.0,5.0,-4.0,4.0,4.0,-23.0,-115.0,-115.0,-27.0,-62.0,-27.0,0.0,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,-41.0,0.0
248,2021-07-12,82.0,82.0,82.0,357.0,198.0,313.0,38.0,0.0,0.0,1.0,8.2,211.0,-52.0,-113.0,-156.0,-58.0,42.0,-33.0,75.0,84.0,56.0,84.0,-15.0,0.0,-91.0,-58.0,0.0,242.0,-60.0,-60.0,-19.0,-58.0,-60.0,-18.0,-134.0,-113.0,0.0,0.0,-39.0,-63.0,-39.0,-39.0,90.0,-73.0,84.0,84.0,117.0,101.0,115.0,-28.0,-152.0,-98.0,20.0,-18.0,-60.0,-78.0,-78.0,0.0,-58.0,-60.0,-60.0,84.0,84.0,-41.0,-58.0
249,2021-07-13,107.0,107.0,107.0,-139.0,201.0,30.0,77.0,0.0,0.0,16.0,-20.4,214.0,214.0,36.0,80.0,73.0,38.0,19.0,76.0,86.0,55.0,86.0,55.0,88.0,36.0,34.0,201.0,0.0,40.0,35.0,41.8,38.0,0.0,81.33333333333333,3.0,36.0,107.0,29.0,85.0,65.0,38.0,85.0,92.0,-3.0,86.0,86.0,117.0,97.0,118.0,54.0,-151.0,56.0,7.0,-22.0,40.0,-5.0,-5.0,40.0,39.0,40.0,40.0,86.0,86.0,35.25,38.0
250,2021-07-14,-27.0,-27.0,-27.0,0.0,120.0,120.0,38.0,0.0,0.0,75.0,-63.0,-140.66666666666666,-140.66666666666666,-114.0,-15.0,-58.0,39.0,38.0,-85.0,-85.0,-31.0,-81.0,-31.0,-9.0,17.0,93.0,-82.0,0.0,41.0,35.0,-18.0,43.0,0.0,17.0,-182.0,-114.0,0.0,0.0,-37.0,61.0,-37.0,-37.0,-87.0,-76.0,-85.0,-85.0,-25.0,97.0,115.0,-24.0,-148.5,-37.0,13.0,-3.0,41.0,35.5,35.5,0.0,39.0,41.0,41.0,-85.0,-85.0,35.25,43.0
251,2021-07-15,71.0,71.0,71.0,-137.0,-99.0,-99.0,43.0,0.0,0.0,-115.0,-125.6,-30.333333333333332,12.8,62.0,-1.0,71.0,43.0,39.0,-73.0,-73.0,-22.0,-73.0,-22.0,-15.0,76.0,78.0,-239.0,30.0,0.0,0.0,-8.6,0.0,0.0,0.0,27.0,62.0,0.0,0.0,77.0,58.0,39.0,77.0,-71.0,-84.0,-73.0,-73.0,-22.0,-109.0,-109.0,19.0,57.5,11.0,86.0,-23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-73.0,-73.0,85.81818181818181,0.0
252,2021-07-16,291.0,291.0,291.0,0.0,-99.0,-99.0,42.0,0.0,0.0,-110.0,38.2,282.0,6.0,6.0,76.0,69.0,43.0,38.0,-3.0,2.0,-27.0,2.0,-27.0,0.0,-27.0,-29.0,63.0,0.0,41.0,35.0,-30.3,39.0,41.0,-8.0,-22.0,6.0,0.0,0.0,-43.0,62.0,-37.0,-37.0,0.0,2.0,2.0,2.0,-25.0,-8.0,2.0,-29.0,-84.0,-43.0,-76.0,-18.0,41.0,3.0,3.0,0.0,-56.0,41.0,41.0,2.0,2.0,30.0,39.0
253,2021-07-22,-156.0,-156.0,-156.0,0.0,-161.0,-161.0,-20.0,0.0,0.0,44.0,25.4,127.75,0.0,38.0,79.0,69.0,-71.0,38.0,1.0,5.0,-24.0,5.0,-14.0,-1.0,-21.0,-23.0,96.0,0.0,40.0,37.0,0.0,38.0,40.0,78.0,104.0,38.0,0.0,0.0,-42.0,-58.0,-42.0,-42.0,-2.0,-77.0,5.0,5.0,-24.0,-7.0,3.0,-31.0,-25.0,-33.0,-61.0,-19.0,40.0,16.0,16.0,28.0,38.0,40.0,40.0,5.0,5.0,-73.5,38.0
254,2021-07-23,144.0,144.0,144.0,203.0,197.0,160.0,54.0,0.0,0.0,-267.0,-36.2,-121.42857142857143,71.0,51.0,80.0,67.0,44.0,41.0,-10.0,-4.0,-27.0,-4.0,-27.0,16.0,75.0,78.0,103.0,242.0,41.0,35.0,20.1,42.0,41.0,42.666666666666664,109.0,51.0,15.0,30.0,-39.0,-58.0,-39.0,-39.0,-5.0,88.0,-4.0,-4.0,-20.0,95.0,117.0,-32.0,3.5,303.0,-36.0,-5.0,41.0,55.0,55.0,0.0,39.0,41.0,41.0,-4.0,-4.0,-17.25,42.0
255,2021-07-26,184.0,184.0,184.0,109.0,197.0,265.0,82.0,0.0,0.0,24.0,35.8,-172.0,-99.33333333333333,38.0,-87.0,67.0,-152.0,-45.0,-4.0,0.0,-31.0,0.0,-31.0,-11.0,19.0,20.0,-162.0,-8.0,41.0,35.0,7.6,43.0,40.0,15.666666666666666,-68.0,38.0,-68.0,-68.0,79.0,62.0,43.0,79.0,1.0,1.0,0.0,0.0,-25.0,-7.0,118.0,-29.0,53.5,-8.0,-78.0,-18.0,41.0,33.0,33.0,41.0,39.0,41.0,41.0,0.0,0.0,12.0,43.0
256,2021-07-29,-53.0,-53.0,-53.0,-84.0,-111.0,-111.0,76.0,0.0,0.0,31.0,78.8,48.0,27.0,119.0,57.0,73.0,-119.0,-104.0,1.0,1.0,-27.0,1.0,-27.0,56.0,75.0,78.0,-94.0,-32.0,41.0,-31.0,14.8,43.0,0.0,39.333333333333336,104.0,119.0,15.0,27.0,78.0,63.0,43.0,78.0,-1.0,-77.0,1.0,1.0,-25.0,-5.0,5.0,30.0,-10.5,1.0,0.0,-22.0,41.0,48.5,48.5,41.0,-18.0,41.0,41.0,1.0,1.0,60.0,43.0
257,2021-08-02,219.0,219.0,219.0,49.0,198.0,377.0,77.0,0.0,0.0,-151.0,-61.0,207.11111111111111,207.11111111111111,0.0,-192.0,-59.0,-45.0,37.0,76.0,85.0,55.0,85.0,-4.0,0.0,0.0,0.0,198.0,-123.0,0.0,0.0,-37.5,0.0,0.0,0.0,-135.0,0.0,0.0,0.0,-39.0,-58.0,-38.0,-38.0,82.0,2.0,85.0,85.0,34.0,199.0,229.0,-28.0,-148.5,-48.0,-57.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,0.0,0.0
258,2021-08-03,76.0,76.0,76.0,78.0,199.0,186.0,37.0,0.0,0.0,73.0,12.6,-39.27272727272727,-39.27272727272727,63.0,80.0,69.0,38.0,38.0,0.0,5.0,-25.0,5.0,-25.0,0.0,77.0,79.0,83.0,-5.0,0.0,0.0,-22.0,0.0,0.0,0.0,105.0,63.0,0.0,0.0,79.0,58.0,-38.0,-38.0,11.0,-77.0,5.0,5.0,-25.0,-6.0,4.0,139.0,127.5,140.0,87.0,-23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,-196.0,0.0
259,2021-08-04,93.0,93.0,93.0,188.0,202.0,210.0,-60.0,0.0,0.0,4.0,13.2,-158.0,39.2,61.0,74.0,-58.0,38.0,43.0,-9.0,-4.0,-27.0,-4.0,-27.0,-47.0,80.0,78.0,60.0,243.0,-65.0,-65.0,29.5,-63.0,0.0,-63.0,103.0,61.0,14.5,26.0,-38.0,-63.0,-38.0,-38.0,3.0,5.0,-4.0,-4.0,-25.0,-101.0,-101.0,-29.0,249.5,-45.0,-82.0,-14.0,-65.0,-78.0,-78.0,-40.0,-61.0,-65.0,-65.0,-4.0,-4.0,25.333333333333332,-63.0
260,2021-08-05,64.0,64.0,64.0,130.0,202.0,157.0,42.0,0.0,0.0,97.0,34.8,-162.66666666666666,65.6,0.0,17.0,0.0,42.0,38.0,75.0,83.0,-27.0,83.0,-27.0,0.0,9.0,7.0,-34.0,-119.0,0.0,-65.0,17.9,0.0,0.0,0.0,74.0,0.0,0.0,0.0,79.0,56.0,39.0,79.0,81.0,5.0,83.0,83.0,-25.0,-9.0,-109.0,-8.0,161.0,18.0,-73.0,-13.0,-61.0,0.0,0.0,0.0,-61.0,-61.0,-61.0,83.0,83.0,-66.66666666666667,0.0
261,2021-08-06,107.0,107.0,107.0,172.0,-86.0,-86.0,52.0,0.0,0.0,13.0,-66.0,62.22222222222222,0.6666666666666666,0.0,76.0,73.0,40.0,-105.0,-8.0,-4.0,-30.0,-4.0,-30.0,-56.0,0.0,0.0,41.0,-32.0,0.0,0.0,9.8,0.0,0.0,0.0,105.0,0.0,0.0,0.0,75.0,63.0,39.0,75.0,-5.0,1.0,-4.0,-4.0,-29.0,10.0,6.0,25.0,-149.5,88.0,0.0,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-4.0,-22.545454545454547,0.0
262,2021-08-09,113.0,113.0,113.0,0.0,-53.0,-53.0,81.0,0.0,0.0,51.0,-41.6,-3.111111111111111,0.0,-23.0,-126.0,-59.0,-90.0,-46.0,-78.0,-78.0,-27.0,-78.0,-27.0,0.0,-20.0,-18.0,34.0,0.0,0.0,0.0,29.2,0.0,0.0,0.0,-12.0,-23.0,14.0,30.0,-39.0,-59.0,-39.0,-39.0,-85.0,83.0,-78.0,-78.0,-21.0,-7.0,3.0,-15.0,-148.0,-16.0,-66.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78.0,-78.0,88.0,0.0
263,2021-08-10,68.0,68.0,68.0,196.0,-97.0,-97.0,-97.0,0.0,0.0,95.0,-27.6,-207.33333333333334,78.0,21.0,79.0,-63.0,42.0,38.0,73.0,2.0,55.0,2.0,18.0,0.0,0.0,0.0,-39.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,12.5,29.0,-39.0,-59.0,-39.0,-39.0,1.0,-81.0,2.0,2.0,-26.0,-11.0,6.0,-17.0,40.0,-27.0,-33.0,-14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,-57.27272727272727,0.0
264,2021-08-11,-73.0,-73.0,-73.0,-87.0,-97.0,-97.0,-97.0,0.0,0.0,6.0,-5.0,-24.75,-24.75,66.0,-58.0,72.0,39.0,-91.0,-4.0,6.0,-23.0,6.0,-23.0,0.0,76.0,78.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,66.0,11.5,25.0,82.0,62.0,43.0,82.0,3.0,-77.0,6.0,6.0,-25.0,-103.0,-103.0,-7.0,-148.0,160.0,81.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,89.0,0.0
265,2021-08-12,-204.0,-204.0,-204.0,0.0,198.0,-17.0,-57.0,0.0,0.0,-38.0,-58.4,2.4,2.4,-114.0,50.0,68.0,39.0,38.0,-4.0,80.0,55.0,80.0,55.0,-80.0,81.0,79.0,198.0,0.0,0.0,0.0,41.3,0.0,0.0,0.0,-56.0,-114.0,0.0,0.0,-38.0,-58.0,-38.0,-38.0,77.0,4.0,80.0,80.0,109.0,95.0,116.0,94.0,-149.0,-11.0,80.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,-40.0,0.0
266,2021-08-13,70.0,70.0,70.0,1.0,197.0,175.0,39.0,0.0,0.0,18.0,-21.2,-118.54545454545455,-118.54545454545455,62.0,-55.0,-62.0,38.0,31.0,-3.0,2.0,-26.0,2.0,-26.0,0.0,28.0,26.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,62.0,0.0,0.0,-38.0,-62.0,-41.0,-41.0,-4.0,4.0,2.0,2.0,-26.0,-10.0,-4.0,-29.0,-12.0,-14.0,-36.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,-20.666666666666668,0.0
267,2021-08-16,87.0,87.0,87.0,0.0,198.0,347.0,85.0,0.0,0.0,3.0,-22.8,164.44444444444446,164.44444444444446,0.0,32.0,69.0,38.0,37.0,-2.0,3.0,-26.0,3.0,-26.0,67.0,0.0,0.0,-90.0,0.0,0.0,0.0,26.9,0.0,0.0,0.0,105.0,0.0,13.5,23.0,77.0,58.0,39.0,79.0,6.0,-3.0,3.0,3.0,-25.0,-5.0,-104.0,41.0,-69.0,61.0,-68.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,88.0,0.0
268,2021-08-17,53.0,53.0,53.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,9.0,19.2,-156.66666666666666,-156.66666666666666,67.0,58.0,72.0,38.0,-99.0,73.0,85.0,56.0,85.0,56.0,75.0,-129.0,-132.0,172.0,0.0,40.0,38.0,-4.6,42.0,40.0,79.33333333333333,109.0,67.0,-68.0,-68.0,78.0,63.0,42.0,78.0,87.0,-78.0,85.0,85.0,111.0,96.0,117.0,69.0,-148.5,129.0,88.0,-6.5,40.0,87.0,87.0,40.0,38.0,40.0,40.0,85.0,85.0,59.99999999999999,42.0
269,2021-08-18,138.0,138.0,138.0,0.0,-98.0,-98.0,-98.0,0.0,0.0,21.0,-59.2,176.88888888888889,140.0,67.0,-44.0,68.0,43.0,-302.0,-76.0,-76.0,-27.0,-76.0,-27.0,67.0,0.0,0.0,-35.0,0.0,41.0,38.0,-6.4,43.0,41.0,41.666666666666664,109.0,67.0,16.5,30.0,-38.0,-61.0,38.0,-38.0,-78.0,-80.0,-76.0,-76.0,-25.0,-100.0,-100.0,-32.0,20.5,29.0,9.0,-8.0,41.0,0.0,0.0,0.0,38.0,41.0,41.0,-76.0,-76.0,175.0,43.0
270,2021-08-19,100.0,100.0,100.0,215.0,198.0,225.0,39.0,0.0,0.0,85.0,63.4,60.666666666666664,60.666666666666664,0.0,-46.0,73.0,-48.0,43.0,-81.0,-81.0,-24.0,-81.0,-24.0,-80.0,82.0,80.0,-176.0,-55.0,0.0,39.0,-6.0,0.0,0.0,21.666666666666668,103.0,0.0,-69.0,-69.0,82.0,63.0,41.0,79.0,-80.0,-78.0,-81.0,-81.0,-24.0,-96.0,-96.0,42.0,179.0,25.0,-79.0,-7.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,-81.0,-81.0,145.0,0.0
271,2021-08-20,84.0,84.0,84.0,-296.0,-99.0,-99.0,42.0,0.0,0.0,25.0,79.8,-130.9090909090909,-124.8,0.0,-45.0,-58.0,-19.0,38.0,-3.0,3.0,56.0,3.0,56.0,0.0,51.0,53.0,60.0,-119.0,0.0,0.0,11.6,0.0,0.0,0.0,-52.0,0.0,13.5,31.0,-39.0,-58.0,38.0,-39.0,9.0,1.0,3.0,3.0,-26.0,-5.0,4.0,-29.0,126.5,8.0,91.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,-36.0,0.0
272,2021-08-23,95.0,95.0,95.0,-15.0,199.0,338.0,81.0,0.0,0.0,91.0,-48.6,-221.89999999999998,32.25,0.0,-148.0,68.0,39.0,42.0,-1.0,6.0,-26.0,6.0,-26.0,0.0,80.0,78.0,51.0,0.0,41.0,35.0,-10.5,39.0,0.0,79.0,104.0,0.0,0.0,0.0,78.0,57.0,39.0,78.0,4.0,-79.0,6.0,6.0,-26.0,-5.0,3.0,39.0,-152.0,126.0,1.0,-13.0,41.0,44.5,44.5,0.0,39.0,41.0,41.0,6.0,6.0,30.0,39.0
273,2021-08-24,178.0,178.0,178.0,0.0,197.0,351.0,81.0,0.0,0.0,72.0,5.6,182.22222222222223,69.16666666666667,0.0,-215.0,0.0,39.0,-2.0,150.0,166.0,56.0,165.0,56.0,0.0,76.0,78.0,101.0,242.0,0.0,0.0,-8.6,0.0,0.0,0.0,-71.0,0.0,15.5,30.0,78.0,57.0,43.0,78.0,160.0,-2.0,166.0,165.0,222.0,200.0,229.0,-9.0,31.5,303.0,91.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,29.0,0.0
274,2021-08-25,70.0,70.0,70.0,0.0,203.0,242.0,75.0,0.0,0.0,77.0,48.0,209.0,209.0,62.0,-50.0,73.0,-45.0,6.0,75.0,86.0,56.0,86.0,56.0,-11.0,77.0,79.0,20.0,0.0,40.0,35.0,-19.0,38.0,0.0,78.0,66.0,62.0,0.0,0.0,83.0,63.0,39.0,79.0,88.0,87.0,86.0,86.0,33.0,-5.0,-1.0,64.0,137.0,109.0,20.0,-22.0,40.0,83.0,83.0,40.0,39.0,40.0,40.0,86.0,86.0,36.75,38.0
275,2021-08-26,84.0,84.0,84.0,0.0,-98.0,-98.0,-98.0,0.0,0.0,7.0,60.2,-68.6,-152.14285714285714,-37.0,76.0,-63.0,38.0,39.0,-1.0,3.0,55.0,3.0,55.0,0.0,-30.0,-32.0,0.0,156.0,0.0,0.0,-22.0,0.0,0.0,0.0,21.0,-37.0,0.0,0.0,-39.0,-58.0,-42.0,-42.0,5.0,0.0,3.0,3.0,-20.0,-8.0,-1.0,-28.0,111.5,-57.0,8.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,-159.72727272727272,0.0
276,2021-08-27,67.0,67.0,67.0,190.0,199.0,261.0,27.0,0.0,0.0,93.0,5.6,66.0,120.0,0.0,75.0,-58.0,-64.0,-133.0,-79.0,-79.0,-26.0,-79.0,-26.0,0.0,0.0,0.0,-34.0,144.0,0.0,0.0,-10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.0,-62.0,42.0,-42.0,-73.0,84.0,-79.0,-79.0,-25.0,-115.0,-115.0,-16.0,117.5,8.0,-33.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79.0,-79.0,-77.33333333333333,0.0
277,2021-08-30,109.0,109.0,109.0,-62.0,-101.0,-101.0,-60.0,0.0,0.0,61.0,-94.8,14.4,15.833333333333334,-114.0,-244.0,-59.0,42.0,39.0,-4.0,-1.0,55.0,-1.0,55.0,0.0,51.0,53.0,104.0,-118.0,0.0,0.0,-31.5,0.0,0.0,0.0,-29.0,-114.0,0.0,0.0,-42.0,-59.0,-42.0,-42.0,1.0,91.0,-1.0,-1.0,110.0,-3.0,3.0,-17.0,-149.0,62.0,14.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-40.0,0.0
278,2021-09-03,-86.0,-86.0,-86.0,-34.0,-102.0,-102.0,39.0,0.0,0.0,12.0,16.2,166.25,166.25,0.0,28.0,-57.0,-157.0,-25.0,79.0,4.0,55.0,4.0,55.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,77.0,58.0,41.0,77.0,0.0,163.0,4.0,4.0,115.0,96.0,7.0,27.0,28.0,64.0,1.0,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,37.5,0.0
279,2021-09-08,65.0,65.0,65.0,0.0,-120.0,-120.0,-120.0,0.0,0.0,70.0,8.0,43.2,284.0,0.0,-142.0,-58.0,39.0,38.0,-2.0,2.0,-27.0,2.0,-19.0,60.0,-52.0,-54.0,-40.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,-144.0,0.0,-72.0,-72.0,-39.0,-58.0,-39.0,-39.0,0.0,84.0,2.0,2.0,-29.0,-9.0,3.0,-29.0,252.5,-98.0,84.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,-82.0,0.0
280,2021-09-09,110.0,110.0,110.0,-363.0,-98.0,-98.0,-98.0,0.0,0.0,1.0,27.0,134.4,134.4,0.0,79.0,66.0,42.0,38.0,75.0,84.0,56.0,84.0,56.0,67.0,77.0,79.0,-62.0,0.0,40.0,35.0,-37.5,31.0,40.0,11.666666666666666,0.0,0.0,0.0,0.0,79.0,58.0,31.0,79.0,82.0,3.0,84.0,84.0,110.0,0.0,10.0,53.0,250.5,29.0,161.0,-18.0,40.0,5.5,5.5,40.0,39.0,40.0,40.0,84.0,84.0,135.8823529411765,31.0
281,2021-09-10,144.0,144.0,144.0,247.0,115.0,115.0,81.0,0.0,0.0,58.0,-28.4,39.2,0.0,0.0,-6.0,-57.0,43.0,42.0,-83.0,-83.0,-27.0,-79.0,-27.0,-24.0,77.0,79.0,-80.0,-13.0,40.0,33.0,-52.9,38.0,40.0,-13.0,109.0,0.0,0.0,0.0,83.0,55.0,37.0,-38.0,-82.0,-81.0,-83.0,-83.0,-25.0,-112.0,-112.0,-32.0,107.5,86.0,-83.0,-10.0,40.0,37.0,37.0,0.0,38.0,40.0,40.0,-83.0,-83.0,-80.57142857142857,38.0
282,2021-09-13,105.0,105.0,105.0,152.0,195.0,-18.0,-64.0,0.0,0.0,5.0,-59.0,140.8,79.0,0.0,-67.0,0.0,38.0,-79.0,72.0,80.0,-30.0,80.0,-30.0,0.0,42.0,44.0,-249.0,244.0,41.0,35.0,-19.6,43.0,41.0,19.666666666666668,-14.0,0.0,15.5,35.0,82.0,58.0,43.0,82.0,86.0,8.0,80.0,80.0,-30.0,95.0,116.0,203.0,194.5,101.0,-76.0,-5.0,41.0,0.0,0.0,41.0,39.0,41.0,41.0,80.0,80.0,118.0,43.0
283,2021-09-14,-243.0,-243.0,-243.0,-196.0,-6.0,-6.0,-60.0,0.0,0.0,97.0,79.6,-212.79999999999998,0.0,0.0,-84.0,69.0,42.0,-75.0,0.0,4.0,-26.0,4.0,-26.0,0.0,11.0,13.0,196.0,0.0,0.0,35.0,-16.0,0.0,0.0,78.0,108.0,0.0,108.0,31.0,-39.0,59.0,-43.0,-43.0,2.0,6.0,4.0,4.0,-20.0,93.0,-1.0,75.0,-149.0,298.0,-81.0,-8.5,0.0,0.0,0.0,0.0,-58.0,0.0,0.0,4.0,4.0,117.0,0.0
284,2021-09-16,74.0,74.0,74.0,0.0,-97.0,-97.0,-97.0,0.0,0.0,12.0,39.6,207.11111111111111,207.11111111111111,27.0,-20.0,-58.0,41.0,39.0,-10.0,-6.0,55.0,-6.0,55.0,-15.0,-134.0,-129.0,-99.0,0.0,-60.0,-60.0,0.0,-58.0,-60.0,-58.0,-13.0,27.0,15.0,30.0,-38.0,-58.0,-38.0,-38.0,-4.0,-87.0,-6.0,-6.0,-26.0,-103.0,-103.0,-26.0,125.5,-22.0,78.0,-21.0,-41.0,0.0,0.0,-36.0,-58.0,-60.0,-60.0,-6.0,-6.0,-36.0,-58.0
285,2021-09-17,326.0,326.0,326.0,0.0,-102.0,-102.0,-102.0,0.0,0.0,12.0,-59.8,137.14285714285714,137.14285714285714,-114.0,-57.0,69.0,39.0,-174.0,74.0,-2.0,55.0,-2.0,55.0,10.0,-28.0,-30.0,32.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,-141.0,-114.0,12.5,30.0,-38.0,63.0,-43.0,-43.0,0.0,8.0,-2.0,-2.0,-26.0,-7.0,3.0,-27.0,16.0,302.0,82.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-88.66666666666667,0.0
286,2021-09-22,67.0,67.0,67.0,0.0,-97.0,-97.0,39.0,0.0,0.0,71.0,-60.4,140.0,114.0,0.0,-150.0,0.0,38.0,42.0,79.0,84.0,55.0,84.0,55.0,0.0,-27.0,-29.0,203.0,0.0,0.0,0.0,-15.8,0.0,0.0,0.0,-30.0,0.0,15.0,30.0,82.0,58.0,38.0,78.0,77.0,4.0,84.0,84.0,42.0,-4.0,6.0,-10.0,92.0,42.0,76.0,-11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,29.0,0.0
287,2021-09-23,160.0,160.0,160.0,0.0,-11.0,-11.0,-11.0,0.0,0.0,80.0,16.6,127.71428571428572,127.71428571428572,-105.0,45.0,-58.0,-68.0,13.0,78.0,85.0,56.0,85.0,56.0,73.0,32.0,34.0,-20.0,0.0,40.0,34.0,0.0,38.0,40.0,12.0,0.0,-105.0,0.0,0.0,79.0,59.0,38.0,79.0,79.0,-72.0,85.0,85.0,35.0,92.0,112.0,64.0,104.0,21.0,79.0,-19.0,40.0,18.0,18.0,40.0,38.0,40.0,40.0,85.0,85.0,19.0,38.0
288,2021-09-24,59.0,59.0,59.0,0.0,63.0,63.0,38.0,0.0,0.0,-390.0,-66.8,130.66666666666666,94.5,-115.0,76.0,-58.0,39.0,37.0,-2.0,3.0,-26.0,3.0,-26.0,0.0,77.0,79.0,-55.0,-119.0,0.0,-60.0,14.2,0.0,0.0,-13.0,-34.0,-115.0,0.0,0.0,-37.0,-59.0,-37.0,-37.0,1.0,-71.0,3.0,3.0,-26.0,-5.0,5.0,-28.0,137.0,-35.0,-68.0,26.0,0.0,0.0,0.0,0.0,-58.0,0.0,0.0,3.0,3.0,145.0,0.0
289,2021-09-27,68.0,68.0,68.0,-124.0,-102.0,-102.0,42.0,0.0,0.0,45.0,78.6,-180.72727272727275,-189.33333333333334,62.0,25.0,72.0,42.0,39.0,-2.0,2.0,-27.0,2.0,-17.0,74.0,-28.0,-26.0,182.0,-124.0,41.0,39.0,-5.1,39.0,41.0,78.33333333333333,104.0,62.0,13.5,31.0,83.0,62.0,42.0,83.0,0.0,5.0,2.0,2.0,-25.0,-10.0,1.0,59.0,-152.5,32.0,37.0,-19.0,41.0,42.0,42.0,41.0,39.0,41.0,41.0,2.0,2.0,-20.0,39.0
290,2021-09-28,181.0,181.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9.8,59.888888888888886,-5.25,66.0,49.0,69.0,-90.0,-126.0,-77.0,-77.0,-25.0,-77.0,-25.0,0.0,80.0,78.0,22.0,-122.0,0.0,0.0,13.8,0.0,0.0,0.0,104.0,66.0,0.0,0.0,-38.0,63.0,43.0,-38.0,-76.0,5.0,-77.0,-77.0,-28.0,-7.0,3.0,-29.0,252.0,-43.0,-51.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77.0,-77.0,36.75,0.0
291,2021-09-29,169.0,169.0,169.0,10.0,-44.0,-44.0,76.0,0.0,0.0,6.0,-53.0,-190.54545454545453,-190.54545454545453,0.0,31.0,72.0,39.0,38.0,-2.0,-80.0,-26.0,-80.0,-26.0,79.0,0.0,0.0,-243.0,0.0,40.0,38.0,0.0,42.0,40.0,82.66666666666667,104.0,0.0,16.5,34.0,83.0,58.0,42.0,83.0,-77.0,87.0,-80.0,-80.0,-26.0,-112.0,-112.0,53.0,-149.0,25.0,-65.0,-9.0,40.0,64.5,64.5,40.0,38.0,40.0,40.0,-80.0,-80.0,87.0,42.0
